timestamp,open,high,low,close,volume,market_cap
2017-10-16,5710.0,5788.91,5585.19,5760.02,1528.996462,95203392843.0
2017-10-17,5760.0,5774.98,5508.63,5595.0,1429.869376,93218297188.6
2017-10-18,5595.0,5596.0,5037.95,5512.06,2317.804373,92982539105.8
2017-10-19,5513.0,5710.0,5490.26,5683.9,1881.722107,94954808115.0
2017-10-20,5683.31,6110.0,5600.0,6010.01,1972.97722,100007083345.0
2017-10-21,6013.72,6171.0,5850.03,6024.97,1664.307693,100353682389.0
2017-10-22,6003.27,6060.0,5720.03,5950.02,1362.092216,99981911326.0
2017-10-23,5975.0,6080.0,5621.03,5915.93,1812.557715,98695054084.0
2017-10-24,5909.47,5925.0,5450.0,5477.03,2580.418767,91988225799.7
2017-10-25,5506.92,5704.96,5286.98,5689.99,2282.813205,95732630219.6
2017-10-26,5670.1,5939.99,5650.0,5861.77,1972.965882,98310176011.0
2017-10-27,5861.77,5980.0,5649.24,5768.83,1403.706416,96254297360.0
2017-10-28,5768.79,5850.02,5630.03,5719.64,1276.754412,95797359517.6
2017-10-29,5709.98,6189.88,5648.01,6169.98,1804.778173,102482445590.0
2017-10-30,6133.01,6248.68,6030.0,6120.5,1473.687043,102105356519.0
2017-10-31,6120.52,6498.01,6100.0,6463.0,1511.774925,107743731291.0
2017-11-01,6463.0,6774.67,6338.02,6753.98,1675.615188,112735345036.0
2017-11-02,6753.98,7300.0,6685.1,7019.98,2503.610803,117933380780.0
2017-11-03,7010.31,7346.34,6923.0,7115.04,1891.497592,120097405359.0
2017-11-04,7115.02,7480.99,6901.0,7357.09,1399.191767,122978748805.0
2017-11-05,7357.27,7590.25,7279.02,7345.01,1207.83233,123449206170.0
2017-11-06,7345.1,7401.0,6906.0,6960.12,1763.019261,117050623317.0
2017-11-07,6981.72,7198.49,6901.0,7064.04,1440.259494,119091456315.0
2017-11-08,7070.0,7770.02,6651.0,7303.0,2822.298802,124360767999.0
2017-11-09,7303.01,7392.0,7015.0,7079.99,1913.398308,119104730750.0
2017-11-10,7079.0,7279.91,6255.01,6506.98,3254.704105,110354089394.0
2017-11-11,6503.0,6797.98,6100.0,6245.05,2754.156861,106016076151.0
2017-11-12,6245.05,6630.0,5325.01,5811.03,4968.483069,99226193603.2
2017-11-13,5839.94,6697.47,5699.99,6465.99,2621.243039,109400650105.0
2017-11-14,6465.99,6684.98,6311.07,6574.99,1254.292531,110683148744.0
2017-11-15,6575.99,7298.0,6575.99,7240.06,1779.605845,122035826506.0
2017-11-16,7240.14,7940.0,7076.0,7864.5,2331.95675,131328418537.0
2017-11-17,7876.98,7989.0,7451.0,7699.19,3982.395925,128621507062.0
2017-11-18,7680.01,7819.99,7422.0,7761.94,3954.266477,129997247838.0
2017-11-19,7761.94,8123.15,7650.33,8038.0,3867.340444,134124196206.0
2017-11-20,8057.11,8319.99,7954.0,8212.0,3886.634348,136881802624.0
2017-11-21,8212.49,8400.0,7801.0,8119.51,4544.474016,134739693480.0
2017-11-22,8091.09,8322.68,8091.09,8205.92,3545.00571,137797862084.0
2017-11-23,8233.03,8260.0,8000.0,8019.99,4093.952687,134227860479.0
2017-11-24,8019.97,8369.0,7850.0,8138.0,4411.789112,137831976173.0
2017-11-25,8138.99,8734.78,8090.0,8700.01,4292.623682,146820557006.0
2017-11-26,8700.04,9350.0,8604.72,9128.02,4147.380237,155850742551.0
2017-11-27,9128.0,9654.28,9112.04,9650.0,4521.625707,164019464090.0
2017-11-28,9650.0,9939.0,9570.5,9896.8,4917.210985,168056012886.0
2017-11-29,9896.79,11300.03,8520.0,9687.88,13352.538715,165233728795.0
2017-11-30,9687.88,10900.0,8850.8,9838.96,9389.574329,171020085600.0
2017-12-01,9837.0,10898.0,9380.0,10782.99,6134.923633,183444663767.0
2017-12-02,10775.04,11190.0,10620.0,10890.01,4765.439757,185122039035.0
2017-12-03,10902.69,11825.0,10500.0,11165.41,5346.636524,189302389920.0
2017-12-04,11165.41,11600.0,10802.0,11579.0,4663.424562,194912755450.0
2017-12-05,11571.03,11853.0,11447.68,11699.99,5550.732055,199278350420.0
2017-12-06,11699.99,13615.23,11665.58,13550.05,6707.946319,239024437136.0
2017-12-07,13541.01,16649.96,13050.0,16599.0,7487.065695,299405364249.0
2017-12-08,16599.0,17204.99,14015.0,15880.0,17589.013136,277185764485.0
2017-12-09,15880.01,16269.3,12535.0,14656.07,13918.758687,253946084745.0
2017-12-10,14664.01,15720.12,12368.0,14899.98,16553.037173,258615393665.0
2017-12-11,14946.26,17470.0,14901.08,16587.97,11820.401762,283439888520.0
2017-12-12,16587.97,16976.45,15875.0,16349.99,9436.802411,291483935710.0
2017-12-13,16349.99,16546.0,14666.56,16033.29,12416.328801,274663619978.0
2017-12-14,16030.34,16445.0,15450.0,16334.98,11616.867151,277310347000.0
2017-12-15,16334.98,17991.0,16298.45,17539.83,9181.273947,296482120238.0
2017-12-16,17516.81,19539.0,17190.01,19102.66,4202.628709,326502485530.0
2017-12-17,19120.19,19798.68,18510.0,18860.02,9177.183434,320576568850.0
2017-12-18,18860.04,19300.0,17029.98,18856.25,10624.633071,320174318520.0
2017-12-19,18856.25,18950.0,16300.0,17295.2,13210.74822,297801055828.0
2017-12-20,17295.2,17720.35,14777.66,16488.98,13450.496693,278528964015.0
2017-12-21,16480.52,17309.5,14022.0,15492.64,20324.2173,264788651530.0
2017-12-22,15514.03,15699.34,10961.0,13326.61,36076.271175,231788283457.0
2017-12-23,13326.61,14950.0,12978.18,13300.0,13141.538875,246349213910.0
2017-12-24,13300.0,13819.99,11640.0,13500.0,28557.534988,233414163395.0
2017-12-25,13500.0,14300.0,12708.0,13699.34,15748.207607,235126843805.0
2017-12-26,13699.34,16050.0,13533.0,15689.01,15034.668104,269908107763.0
2017-12-27,15709.98,16498.05,14200.15,15459.99,14959.864723,265559172050.0
2017-12-28,15459.97,15539.99,13150.0,14182.11,21717.858014,244929825575.0
2017-12-29,14199.14,14981.0,13850.0,14378.9,18072.008116,245793634125.0
2017-12-30,14378.99,14398.85,11750.0,12440.01,19221.158039,217239803085.0
2017-12-31,12345.1,14050.11,12149.98,13716.36,11768.989718,237465823980.0
2018-01-01,13715.65,13818.55,12750.0,13380.0,8609.915844,229119155396.0
2018-01-02,13382.16,15473.49,12890.02,14675.11,20078.092111,251377913955.0
2018-01-03,14690.0,15307.56,14150.0,14919.51,15905.667639,255080562912.0
2018-01-04,14919.51,15280.0,13918.04,15059.54,21329.649574,261795321110.0
2018-01-05,15059.56,17176.24,14600.0,16960.39,23251.491125,292544135538.0
2018-01-06,16960.39,17143.13,16011.21,17069.79,18571.457508,294217423675.0
2018-01-07,17069.79,17099.96,15610.0,16150.03,12493.125558,276634797271.0
2018-01-08,16218.85,16322.3,12812.0,14902.54,26600.609912,254715263101.0
2018-01-09,14902.54,15500.0,14011.05,14400.0,14315.004253,245095808695.0
2018-01-10,14401.0,14955.66,13131.31,14907.09,17411.001655,251472635522.0
2018-01-11,14940.0,14968.68,11400.0,13238.78,33554.723751,225178724050.0
2018-01-12,13238.76,14109.78,12500.0,13740.01,16417.162137,234865160377.0
2018-01-13,13749.95,14580.0,13706.15,14210.0,12221.508528,241268592240.0
2018-01-14,14210.0,14339.5,12569.2,13474.99,17017.894329,231413491364.0
2018-01-15,13477.98,14249.99,13147.79,13539.93,14652.094705,232242775485.0
2018-01-16,13500.0,13542.93,9035.0,10900.0,63401.169175,193121120762.0
2018-01-17,10899.99,11680.99,9037.94,10988.79,72331.796646,188070430523.0
2018-01-18,10972.59,11878.82,10435.33,10961.97,48464.434937,192907550324.0
2018-01-19,10960.0,11795.0,10360.0,11474.98,34129.375421,195158837709.0
2018-01-20,11474.98,13099.0,11412.45,12799.94,28768.857827,216907619830.0
2018-01-21,12799.8,12799.8,10965.0,11530.0,41379.773426,195089460991.0
2018-01-22,11530.0,11926.35,9900.24,10760.05,43752.606791,183866421285.0
2018-01-23,10760.05,11399.0,9905.0,10799.18,37473.922552,182830257191.0
2018-01-24,10799.14,11570.48,10500.0,11349.99,27158.587762,191115225673.0
2018-01-25,11349.96,11794.05,10950.21,11175.27,20839.954183,189455303273.0
2018-01-26,11184.7,11643.0,10311.15,11089.0,33056.87196,187995804677.0
2018-01-27,11089.0,11650.0,10842.69,11491.0,18860.768345,192550550498.0
2018-01-28,11499.98,12244.0,11408.0,11879.95,16887.339524,198389948175.0
2018-01-29,11879.95,11975.02,11139.55,11251.0,14170.377538,190164444830.0
2018-01-30,11250.11,11308.42,9900.0,10237.51,25554.372946,170151556678.0
2018-01-31,10230.0,10425.85,9700.0,10285.1,18015.956805,172099559942.0
2018-02-01,10285.1,10335.0,8750.99,9224.52,33564.764311,154428564694.0
2018-02-02,9224.52,9250.0,8010.02,8873.03,49971.626975,148725283812.0
2018-02-03,8873.03,9473.01,8229.0,9199.96,28725.000735,154540000411.0
2018-02-04,9199.96,9368.0,7930.0,8184.81,32014.308449,139433682759.0
2018-02-05,8179.99,8382.8,6625.0,6939.99,63403.182579,117184385122.0
2018-02-06,6939.63,7878.0,6000.01,7652.14,100201.500307,130658094648.0
2018-02-07,7655.02,8476.0,7150.01,7599.0,60778.460497,128435001186.0
2018-02-08,7599.0,7844.0,7572.09,7784.02,1521.537318,139306699929.0
2018-02-09,7789.9,8738.0,7789.9,8683.92,20482.910825,147266052809.0
2018-02-10,8683.93,9065.78,8120.0,8533.98,49381.512653,145341842785.0
2018-02-11,8533.99,8549.0,7726.53,8063.88,45025.187952,137064586975.0
2018-02-12,8063.82,8989.0,8053.0,8903.0,41987.85049,150513128412.0
2018-02-13,8903.0,8950.0,8351.0,8539.9,35454.972956,144995984203.0
2018-02-14,8535.17,9489.6,8533.0,9449.99,40811.952867,160131558835.0
2018-02-15,9449.98,10219.5,9301.5,10000.09,52427.596715,171477807437.0
2018-02-16,10000.89,10323.37,9666.0,10159.98,38161.205974,172637061144.0
2018-02-17,10156.07,11075.07,10050.0,11039.55,41882.108407,187482083882.0
2018-02-18,11039.55,11274.0,10080.0,10383.43,61137.380728,178040648022.0
2018-02-19,10375.01,11250.0,10270.33,11153.0,40831.417131,189426791571.0
2018-02-20,11147.11,11786.01,11100.59,11200.99,48153.354288,192457815912.0
2018-02-21,11195.07,11304.03,10200.0,10437.6,68113.818754,180442459820.0
2018-02-22,10439.02,10933.44,9679.0,9811.04,67060.166483,168892273935.0
2018-02-23,9815.55,10435.0,9570.19,10131.04,57202.70237,173909350860.0
2018-02-24,10131.04,10496.97,9352.0,9694.51,40888.156299,165687799108.0
2018-02-25,9694.51,9847.0,9274.8,9590.0,28373.517586,163204062358.0
2018-02-26,9590.0,10444.32,9350.0,10324.0,34878.292756,175076064010.0
2018-02-27,10321.0,10870.0,10121.0,10569.04,30705.385123,181158869820.0
2018-02-28,10584.33,11098.0,10300.0,10326.76,30800.983782,175644310997.0
2018-03-01,10325.64,11060.41,10240.0,10920.0,25092.55393,185009753075.0
2018-03-02,10923.36,11200.0,10770.0,11039.0,23910.71009,187318996197.0
2018-03-03,11038.99,11544.0,11015.01,11464.48,21287.15328,194159120569.0
2018-03-04,11464.47,11565.0,11050.02,11515.0,17295.918653,194567395376.0
2018-03-05,11515.0,11710.0,11415.01,11454.0,15144.231063,195614809925.0
2018-03-06,11455.0,11455.0,10555.48,10716.48,29515.572363,182225316082.0
2018-03-07,10716.48,10899.0,9389.31,9910.0,50647.67108,168479670395.0
2018-03-08,9910.0,10099.0,9060.0,9271.64,41109.473226,158852238332.0
2018-03-09,9267.07,9410.0,8329.0,9227.0,64112.291407,157898203939.0
2018-03-10,9230.0,9490.0,8667.07,8770.22,37180.012857,149939797150.0
2018-03-11,8770.22,9740.0,8450.0,9533.57,44325.973386,162009710243.0
2018-03-12,9533.57,9888.88,8780.0,9131.34,42230.77793,155710928717.0
2018-03-13,9131.34,9474.0,8823.0,9150.0,40191.409358,155555594312.0
2018-03-14,9151.92,9333.78,7900.28,8170.0,49708.094108,139920843550.0
2018-03-15,8184.01,8430.0,7650.0,8240.98,52291.022277,140460819364.0
2018-03-16,8240.98,8611.64,7900.0,8260.0,38815.409893,141111773179.0
2018-03-17,8260.0,8348.62,7721.99,7824.8,33110.206329,133993486925.0
2018-03-18,7824.01,8317.4,7322.0,8189.99,59488.231711,139201713268.0
2018-03-19,8189.0,8705.23,8088.4,8600.0,55297.084942,146107514353.0
2018-03-20,8595.01,9050.0,8280.0,8909.98,44865.105835,150909503835.0
2018-03-21,8909.96,9177.01,8750.6,8885.0,39972.405371,151193917440.0
2018-03-22,8884.82,9100.0,8465.1,8722.9,40617.556809,147809220250.0
2018-03-23,8720.0,8909.0,8269.0,8898.03,39991.007666,150383574951.0
2018-03-24,8898.04,8999.95,8491.0,8546.86,35466.609572,146818882936.0
2018-03-25,8531.25,8669.85,8365.77,8470.15,29001.769316,143914265310.0
2018-03-26,8470.14,8514.89,7831.0,8134.23,44033.59566,139078211968.0
2018-03-27,8134.22,8215.94,7730.0,7795.51,37427.64805,132717053150.0
2018-03-28,7795.51,8109.0,7728.0,7949.3,26401.33167,134788265876.0
2018-03-29,7949.3,7975.0,6941.11,7090.14,54620.915125,121436043045.0
2018-03-30,7090.16,7292.43,6600.1,6840.23,65306.031976,116786562165.0
2018-03-31,6840.24,7223.36,6777.0,6923.91,36868.539087,118204645927.0
2018-04-01,6922.0,7049.98,6430.0,6813.01,44071.430463,116026809075.0
2018-04-02,6813.01,7125.0,6765.0,7056.0,32123.560072,120101932910.0
2018-04-03,7063.97,7520.0,7011.01,7405.21,37787.331811,126429245883.0
2018-04-04,7405.21,7427.52,6707.0,6796.1,42227.183804,116229557118.0
2018-04-05,6796.1,6902.0,6566.69,6770.76,39029.73146,115524404354.0
2018-04-06,6770.0,6850.0,6500.0,6601.39,27455.01192,112565173568.0
2018-04-07,6601.39,7070.0,6586.28,6895.8,32269.578267,117241368688.0
2018-04-08,6895.81,7109.13,6880.0,7018.0,21427.673165,119162880482.0
2018-04-09,7011.04,7185.0,6611.0,6782.72,34078.297206,114886335694.0
2018-04-10,6781.55,6890.0,6656.0,6843.9,22326.728095,115978358964.0
2018-04-11,6839.56,6990.0,6787.0,6953.79,23997.871177,118267198080.0
2018-04-12,6953.78,8012.23,6743.2,7923.0,64861.595987,133912618634.0
2018-04-13,7922.99,8233.39,7732.0,7877.41,55044.523148,134043001354.0
2018-04-14,7877.48,8186.0,7810.0,7999.01,31621.286357,135589384440.0
2018-04-15,8004.0,8429.54,7999.02,8355.0,27946.720444,141427138383.0
2018-04-16,8355.07,8419.0,7867.0,8064.92,36664.069715,136849408643.0
2018-04-17,8064.92,8173.7,7825.4,7885.02,32152.603567,134206623206.0
2018-04-18,7890.96,8236.43,7868.0,8173.0,26969.04457,138661092884.0
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,140902801023.0
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,150287113368.0
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,151150137128.0
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,149585589886.0
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,151784994312.0
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,164833256250.0
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,150369282696.0
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,157793327246.0
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,152802874822.0
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,158963068374.0
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,160182287342.0
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033875,157163847314.0
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,155114132125.0
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.543961,157119854754.0
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388288,165778380092.0
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588879,165062796742.0
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,167759953654.0
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,164316605278.0
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,159538115686.0
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,157202142973.0
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,158758858205.0
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,153988453198.0
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,143743802092.0
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,144841040789.0
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,148587777457.0
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,148480275422.0
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,144979744412.0
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,142587497878.0
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,137923772714.0
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,140607667610.0
2018-05-19,8238.01,8390.8,8095.73,8233.49,17193.424276,140559162894.0
2018-05-20,8233.49,8609.0,8163.9,8526.98,19957.057109,145109512565.0
2018-05-21,8526.97,8595.31,8305.0,8381.24,21516.596486,143518943480.0
2018-05-22,8386.89,8400.18,7935.11,7977.11,23710.902858,137104106176.0
2018-05-23,7977.12,8031.9,7425.0,7501.95,42910.666774,128868479514.0
2018-05-24,7501.95,7730.73,7266.99,7575.01,37845.446595,129385391552.0
2018-05-25,7578.99,7649.55,7308.15,7457.0,26739.95664,127573690458.0
2018-05-26,7456.99,7620.0,7300.0,7333.96,19464.086071,125469061263.0
2018-05-27,7334.0,7400.0,7231.11,7338.99,18706.945515,125695017596.0
2018-05-28,7338.99,7437.0,7058.02,7099.0,27219.438963,121747389422.0
2018-05-29,7099.0,7540.0,7032.95,7461.29,39407.21183,127502651064.0
2018-05-30,7467.98,7569.0,7260.5,7375.96,32041.583623,126391893474.0
2018-05-31,7382.07,7699.0,7327.51,7485.01,30776.063102,127902999390.0
2018-06-01,7485.01,7608.55,7355.54,7521.01,28259.124078,128725854692.0
2018-06-02,7521.01,7697.33,7437.0,7640.03,26720.690219,130481526036.0
2018-06-03,7636.81,7786.69,7600.0,7714.26,27505.158951,131808021256.0
2018-06-04,7714.26,7760.52,7446.5,7487.0,32258.835115,128312205314.0
2018-06-05,7487.0,7679.49,7358.0,7625.0,31722.973384,130365918088.0
2018-06-06,7626.64,7699.0,7467.05,7658.84,27229.991898,130725095161.0
2018-06-07,7658.79,7765.0,7620.0,7691.08,25062.227202,131153169176.0
2018-06-08,7691.08,7703.5,7531.0,7603.44,23396.804671,130256218613.0
2018-06-09,7603.44,7683.98,7450.0,7491.73,19339.885176,128682085689.0
2018-06-10,7491.73,7491.73,6622.81,6764.99,52342.020032,115948312827.0
2018-06-11,6765.0,6922.0,6610.0,6872.0,34552.162303,118025877189.0
2018-06-12,6872.0,6890.51,6435.0,6530.0,36722.211191,112491874164.0
2018-06-13,6530.0,6627.6,6118.68,6292.78,46185.5181,108530585830.0
2018-06-14,6292.78,6720.0,6260.0,6635.98,44478.130837,114106009748.0
2018-06-15,6638.67,6666.66,6362.31,6388.9,30018.329905,110378702283.0
2018-06-16,6380.01,6560.0,6320.86,6483.98,22277.241147,111992015616.0
2018-06-17,6482.5,6589.03,6422.0,6449.61,19847.247688,111134754810.0
2018-06-18,6444.06,6794.38,6380.0,6712.46,31821.434995,115176197712.0
2018-06-19,6711.39,6841.74,6653.0,6741.21,24311.421143,115789919278.0
2018-06-20,6740.0,6817.23,6551.81,6761.51,26359.752452,115916357344.0
2018-06-21,6763.21,6795.0,6672.57,6718.84,25428.854048,115129700024.0
2018-06-22,6717.69,6733.97,5918.94,6045.0,52157.370833,104088814967.0
2018-06-23,6045.92,6260.0,6008.48,6149.98,26622.788589,105449276520.0
2018-06-24,6149.98,6259.8,5750.0,6136.97,47445.998955,105646571668.0
2018-06-25,6137.95,6350.0,6061.97,6252.0,39164.515306,106958465208.0
2018-06-26,6252.0,6272.54,6035.0,6070.78,19377.240484,104307939200.0
2018-06-27,6065.89,6190.43,5971.0,6133.73,19225.671098,105403600614.0
2018-06-28,6134.73,6173.01,5827.0,5853.98,30585.266026,101072353482.0
2018-06-29,5851.01,6300.0,5780.0,6197.92,33911.287278,106474707240.0
2018-06-30,6197.92,6528.99,6186.03,6390.07,37919.61284,109665618200.0
2018-07-01,6391.08,6441.06,6251.0,6356.81,27562.965974,109366024632.0
2018-07-02,6360.82,6685.0,6271.62,6615.29,36230.452264,113288832522.0
2018-07-03,6615.29,6679.35,6463.01,6513.86,38657.781691,111849428104.0
2018-07-04,6511.01,6784.92,6441.11,6586.98,23571.892777,113024522547.0
2018-07-05,6585.53,6712.0,6453.33,6529.2,35071.972898,113748385620.0
2018-07-06,6529.2,6648.54,6425.0,6609.78,29397.094748,114350502582.0
2018-07-07,6609.79,6818.16,6508.88,6756.98,23973.876886,117506606000.0
2018-07-08,6753.48,6780.0,6667.44,6712.1,24622.947794,116097021279.0
2018-07-09,6712.1,6802.06,6612.24,6662.12,26732.40655,115557889495.0
2018-07-10,6662.78,6681.0,6263.0,6296.91,38560.672702,108511009626.0
2018-07-11,6296.91,6406.0,6278.99,6378.07,28715.498487,109631867446.0
2018-07-12,6378.07,6380.28,6070.0,6250.57,31306.663348,106798864820.0
2018-07-13,6251.4,6350.0,6110.0,6214.57,26375.325286,106968440793.0
2018-07-14,6214.57,6335.0,6178.0,6251.99,17783.071999,107631453835.0
2018-07-15,6250.9,6395.0,6225.4,6353.01,22979.211508,109074579938.0
2018-07-16,6354.15,6747.3,6330.4,6723.35,36204.87708,115638203962.0
2018-07-17,6723.33,7468.99,6652.04,7317.44,52105.423459,125588963706.0
2018-07-18,7317.44,7588.08,7225.38,7381.9,59487.64345,126458165406.0
2018-07-19,7381.88,7576.28,7270.0,7466.21,41218.256437,128122730711.0
2018-07-20,7468.86,7700.0,7273.0,7337.53,46140.313447,126202570251.0
2018-07-21,7337.47,7458.47,7211.0,7398.78,28886.490291,127333468174.0
2018-07-22,7399.25,7582.4,7335.5,7394.79,30270.21844,127336615249.0
2018-07-23,7394.78,7833.0,7375.0,7721.01,41646.346671,132375368459.0
2018-07-24,7721.65,8486.0,7696.0,8397.24,60121.163749,144634918474.0
2018-07-25,8397.24,8491.77,8050.0,8175.64,48257.649124,140482950401.0
2018-07-26,8175.63,8315.69,7850.06,7920.0,43223.481682,136553079708.0
2018-07-27,7920.0,8285.0,7805.0,8188.57,43671.005891,140235573607.0
2018-07-28,8188.57,8246.54,8067.0,8225.04,26215.173839,140716560550.0
2018-07-29,8225.04,8294.51,8115.0,8211.0,25531.226185,141185844808.0
2018-07-30,8210.99,8273.0,7866.0,8173.92,39692.416542,140547190784.0
2018-07-31,8171.4,8180.0,7633.0,7730.93,48296.915587,133688476220.0
2018-08-01,7735.67,7750.0,7430.0,7604.58,42582.312932,131030166771.0
